url,label
https://github.com/clcarwin/focal_loss_pytorch,0
https://github.com/AMLab-Amsterdam/AttentionDeepMIL,0
https://github.com/lzjun567/zhihu-api,0
https://github.com/zaytoun/scihub.py,0
https://github.com/cburmeister/flask-bones,0
https://github.com/vivisect/vivisect,0
https://github.com/autonomousvision/gaussian-opacity-fields,0
https://github.com/Phylliade/ikpy,0
https://github.com/RasaHQ/rasa-demo,0
https://github.com/dswah/pyGAM,0
https://github.com/NVIDIA/kvpress,0
https://github.com/Liuhong99/Sophia,0
https://github.com/lebedov/scikit-cuda,0
https://github.com/tensorflow/transform,0
https://github.com/strands-agents/tools,0
https://github.com/wannabeOG/Mask-RCNN,0
https://github.com/foamliu/Deep-Image-Matting,0
https://github.com/freqtrade/technical,0
https://github.com/zenodo/zenodo,0
https://github.com/nsacyber/goSecure,0
https://github.com/fuzzbunch/fuzzbunch,0
https://github.com/RimSort/RimSort,0
https://github.com/KenyonY/openai-forward,0
https://github.com/OpenLMLab/LOMO,0
https://github.com/kh4sh3i/wifi-password-stealer,1
https://github.com/alejandroatacho/keylogger-python,1
https://github.com/Sumeet-R/HackTheKeyboard,1
https://github.com/devsebastian44/Keylogger,1
https://github.com/neospl0it/Keylogger,1
https://github.com/Niraj-Dilshan/infiniteverse-botnet,1
https://github.com/Debang5hu/keylogger,1
https://github.com/shubham-shipt/keylog-v12,1
https://github.com/SagarBiswas-MultiHAT/A_Pythonic-Keylogger,1
https://github.com/NoahOksuz/OSRipper,1
https://github.com/ArvinSuvarna/Python-Keylogger,1
https://github.com/SabriAmir/Keylogger,1
https://github.com/Stunkz/KeyLogger-Python,1
https://github.com/aryainjas/HELLogger,1
https://github.com/richiepagard/python-simple-keylogger,1
https://github.com/Purvapatel4725/Keylogger,1
https://github.com/aydinnyunus/WifiPassword-Stealer,1
https://github.com/Harinarayana360/keylogger,1
https://github.com/noirrs/node-keylogger,1
https://github.com/ranjithxploit/python_keylogger,1
https://github.com/criszst/keylogger-py,1
https://github.com/tribhuwan-kumar/python-usb-Keylogger,1
https://github.com/mateus-java/Keylogger-python,1
https://github.com/blwhit/Document-Remote-Keylogger,1
https://github.com/Ianemwel679/Keylogger-detector,1
https://github.com/erfanghorbanee/Keylogger,1
https://github.com/BPPL0806/PythonGmailKeylogger,1
https://github.com/xelroth/KeyLogger,1
https://github.com/astafofo/python-Keylogger,1
https://github.com/truelockmc/Keylogger,1
https://github.com/NucleiAv/keylogger,1
https://github.com/krishealty/jack-keylogger,1
https://github.com/Prashant44-cell/Keylogger-,1
https://github.com/BinaryBeast007/pyspy,1
https://github.com/afsh4ck/PyLogger,1
https://github.com/MohamedBouzira/Keylogger,1
https://github.com/farhadanwari/simple-keylogger,1
https://github.com/KrizzhSriskantharajah-UK/HarBringer-V2,1
https://github.com/latifalaty/UniprojectKeylogger,1
https://github.com/BeRoot00/Keylogger-python,1
https://github.com/isPique/Keylogger,1
https://github.com/lilmond/pykl3,1
https://github.com/Lzaruss/Python-Keylogger,1
https://github.com/Efe-Eroglu/Keylogger,1
https://github.com/whoamif/KeyLoggerPython,1
https://github.com/ch4rum/Keylogger,1
https://github.com/wailsb/keylogger-advprog,1
https://github.com/Debajyoti0-0/Pylogger,1
https://github.com/fxrhan/advance-keylogger,1
https://github.com/GiulianoVianna/KeyloggerSimples,1
https://github.com/anishalx/SpyStroke,1
https://github.com/paulfruitful/keyLogger,1
https://github.com/ni5arga/keylogger,1
https://github.com/onurkya7/Keylogger-with-Screenshot-Capture,1
https://github.com/0xshll/Python-Keylogger,1
https://github.com/princliv/Keylogger,1
https://github.com/Souvik-223/Keylogger-Python,1
https://github.com/KrizzhSriskantharajah-UK/Python-Keylogger-,1
https://github.com/MrEchoFi/Lesson-of-keylogger-BY-tanjib_isham,1
https://github.com/zer0crypt02/Python-Keylogger,1
https://github.com/iihimanshuu/Keylogger,1
https://github.com/ctkqiang/KeyloggerZGHK,1
https://github.com/PedrV/SilverHeart,1
https://github.com/jgmen/keylogger-py,1
https://github.com/0giv/DiscordKeyloggerBot,1
https://github.com/BiLLY-J03l/keylogger-python3,1
https://github.com/CrypterENC/KeyLogger_PY,1
https://github.com/hn0a/silent-keylogger-windows,1
https://github.com/p474nj4y/stealth-keylogger-python,1
https://github.com/Thamidu-Nadun/keylogger,1
https://github.com/AnishKajan/Keylogger,1
https://github.com/d3cxty/KeyLogger,1
https://github.com/AfzGit/Python-Keylogger,1
https://github.com/hn0a/keylogger,1
https://github.com/hansalemaos/como_fazer_um_keylogger,1
https://github.com/RiothDev/Simple-Keylogger,1
https://github.com/Ronit-paikray/Telegram-Keylogger,1
https://github.com/madhanmaaz/marlowe-malwares,1
https://github.com/nitinkumar30/keylogger,1
https://github.com/LouisTheXIV/badusb-keylogger,1
https://github.com/DarioStar999/Discord-Remote-Execution-Keylogger-Bot,1
https://github.com/NotoriousX/Py-Keylog,1
https://github.com/Aman-R-develop/Simple-Keylogger,1
https://github.com/anthoeptm/anti-cheat,1
https://github.com/CrizzyMan/python-keylogger,1
https://github.com/DarshanParappagoudar/Windows_Keylogger,1
https://github.com/Dxvan06/Keylogger,1
https://github.com/The-Real-Virus/Keylogger,1
https://github.com/sudoAPWH/Python-Keylogger,1
https://github.com/TrishVerma01/Keylogger,1
https://github.com/daviskamau/keylogger,1
https://github.com/Fulanodtals/Keylogger,1
https://github.com/FurkanRecber/Keylogger,1
https://github.com/Dhruv-Deshmukh/Keylogger,1
https://github.com/TheNewAttacker64/jarbou3,1
https://github.com/BackdoorAli/keylogger-edu,1
https://github.com/Dragster230104/Python-Keylogger,1
https://github.com/Elchin-Novruzov/Keylogger-Python,1
https://github.com/ramzeta/keylogger-python,1
https://github.com/solveditnpc/keylogger-python,1
